part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,total_Score,avg_score,math_physics,biology_chemistry,science,humanities,avg_science,avg_humanities,avg_math_physics,avg_bio_chem,avg_english_history_geo,is_high_self_study_per_week,has_more_absences,high_absence_low_study,high_extracurricular_high_study,low_study_high_extracurricular,high_study_low_absence,science_ratio,humanities_ratio,math_ratio,english_ratio,physics_ratio,chemistry_ratio,biology_ratio,history_ratio,geography_ratio,stem_humanities_diff,stem_humanities_ratio,logic_ability,memory_ability,math_score_vs_avg,physics_score_vs_avg,chemistry_score_vs_avg,biology_score_vs_avg,english_score_vs_avg,history_score_vs_avg,geography_score_vs_avg,score_gap,score_variance,score_std,dominant_area_science
0,-0.2817387550689604,0,1.7299606512046493,Doctor,0.9122324329321843,0.7467879044028588,0.3660705136881164,0.9265924397954799,0.9020890546472908,1.1224388389450675,0.5114800317929257,1.63459737205336,1.6345973720533622,0.8604678909995022,1.221017866516188,1.3342015186139065,1.2525750422332653,1.3342015186139065,1.2525750422332664,0.8604678909995022,1.221017866516188,1.2525750422332664,1,0,0,0,0,0,0.06229438523598104,-0.062294385235979154,0.1135476783300059,0.362262965607941,-0.47725127871487627,0.1420691710550434,0.1924591414495594,0.009570013828234273,-0.35769900368123453,0.3603147243362305,-0.0019302415581499406,0.8604678909995022,1.1207311784872787,0.1811813581813364,-0.4896039757341114,0.1671774755800291,0.2107600104227479,0.3265113058050134,-0.03884724475746537,-0.39047363312797456,-2.188823296730935,-1.5355467992218055,-2.1498586703987175,0.10115872172600494
0,0.8382830967376227,0,-1.4298175163212659,Business Owner,0.761389178540476,-2.3679688286657474,-0.26857075735947733,-1.2556167443983899,-0.0322766921763232,-0.6193297136544456,0.2512739005315377,-1.044308620038871,-1.044308620038869,0.34551438602994156,-0.8273288684773635,-0.3193778070076145,-1.509798756039045,-0.3193778070076145,-1.509798756039045,0.34551438602994156,-0.8273288684773635,-1.509798756039045,0,1,1,0,0,0,1.0384043272804613,-1.0384043272804593,1.1326402970010747,0.5297032316684251,-0.09272239804425125,-1.314373058356525,0.17665346912834887,-2.242431255215664,1.7204340041962969,0.74649039692096,1.036015646963415,0.34551438602994156,-1.5619879248577555,1.4435706831672306,0.2732140357366651,-0.8701559857538759,0.4967536126534693,-0.09890201316887197,-2.148926236812438,0.8799822528540407,1.3150802044584464,0.6299607189645551,0.7234387821715799,0.10115872172600494
0,-0.2817387550689604,1,1.0007810740832843,Scientist,0.6105459241487678,-1.2778039720917351,0.9213816258547608,0.8486563975028417,0.03959759604087788,0.6247906810594923,-0.7895506245140145,0.3067917933641673,0.3067917933641703,1.0149539424903702,0.5715420724938424,1.0099702782959612,-0.7760432158729625,1.0099702782959612,-0.7760432158729619,1.0149539424903702,0.5715420724938424,-0.7760432158729619,1,0,0,0,0,0,1.394460927661951,-1.3944609276619493,0.004405145666257045,1.5538876146401224,0.32131690060820595,0.2705686439675206,-0.5432553505602039,-1.1460194151453194,-0.3540605216472394,1.4594301001543066,1.4601519779310768,1.0149539424903702,-0.8027278012695382,0.5436495802069888,0.880882621145588,0.8075067726997233,-0.11098279208681386,0.5259237990740219,-1.6373919357082025,-1.0392170642677274,-0.23075957547804538,-0.21705424700960405,-0.0670795530707547,0.10115872172600494
0,-0.6550793723378214,1,0.8387411680563143,Software Engineer,0.15801616097364332,0.20170547611585274,0.28674035480716714,-0.08657611000881674,0.9739633428644919,-0.45344699435925384,-0.3558737390783677,0.26020212393647635,0.26020212393647835,0.29401903553298553,0.6215017489570996,0.5884696658826323,-0.30126021929490926,0.5884696658826323,-0.301260219294908,0.29401903553298553,0.6215017489570996,-0.301260219294908,1,0,0,0,0,1,0.7010483988724014,-0.7010483988724014,-0.2128041012773556,-0.338715775357133,-0.08681253114555933,-0.49396474210646374,0.7383266558453506,0.5274825938170381,-0.19890084711283684,0.74649039692096,0.6625216787881639,0.29401903553298553,0.8170271290519917,0.043693411895744154,0.18271020386725095,-0.24263327457657521,0.9972424165572313,-0.6572569943220968,0.08903633051859376,-0.5391440027641676,-1.4674313994272388,-1.2888434110739921,-1.5445963449954492,0.10115872172600494
0,-1.0284199896066823,0,1.5679207451776793,Doctor,0.6105459241487678,0.5131811494227133,0.8420514669738116,1.4721447358439472,1.2614604957332962,0.45890796176430065,0.42474465470579637,1.681187041481051,1.6811870414810544,0.9634585919934142,1.8205339840752761,1.7881252550590299,0.7346299550572071,1.7881252550590299,0.7346299550572083,0.9634585919934142,1.8205339840752761,0.7346299550572083,1,0,0,0,0,1,0.747056918189152,-0.7470569181891501,-0.45612710494198383,-0.014841633606538692,-0.2603759905913531,0.41890825970513,0.3000549323347373,0.10246506617629476,-0.0876116834655012,1.1326660695056894,0.7166344481107633,0.9634585919934142,1.2219658616323743,-0.19378576805209802,0.027560777805397414,0.7690870148725414,0.604001213489989,-0.44455033483515477,-0.3329794678924015,-0.5121130264666787,-1.8796553407436367,-1.3957482126047114,-1.7745677139764184,0.10115872172600494
0,-0.6550793723378214,0,0.7577212150428292,Software Engineer,1.1384973145197466,-1.19993505376502,1.3180324202595068,-0.3983202791793696,-0.9666424389999373,-0.7852124329496373,1.6390399339256072,0.1670227850810944,0.16702278508109672,1.632898148453843,-0.9272482214038782,0.4263540457236597,-0.2580981286969044,0.4263540457236597,-0.25809812869690374,1.632898148453843,-0.9272482214038782,-0.25809812869690374,1,0,0,0,0,1,0.5450643155735442,-0.5450643155735423,0.9770776151944015,-0.8081601600025137,1.1941248919259435,-0.748651525402378,-1.3564372303183294,-1.3994154848022116,2.1681290834196822,0.5682554711126233,0.49366727987099834,1.632898148453843,-1.4607532417126599,1.2310893116349513,1.4109764935235856,-0.5499913371940288,-1.2072916006379115,-0.9763169835525112,-1.4711432878493256,1.690911541778731,0.3875763364965514,1.3004457049751676,1.2503475310817305,0.10115872172600494
1,-0.2817387550689604,0,-0.21451822111899083,Software Engineer,1.2139189417156007,0.7467879044028588,-0.7445517106451726,1.3942086935513092,-0.46352242147952966,1.2883215582402592,-0.7895506245140145,0.7959833223549225,0.7959833223549255,0.34551438602994156,0.5715420724938424,0.5884696658826323,0.6914678644592023,0.5884696658826323,0.6914678644592022,0.34551438602994156,0.5715420724938424,0.6914678644592022,1,0,0,0,0,0,-0.07069636421561548,0.07069636421561737,0.9388670548577143,1.012320214756975,-1.239236576390479,1.1801381466615601,-0.8715646436619797,0.42285354787936574,-1.3934020459832877,0.06325651465566941,-0.1354998174555172,0.34551438602994156,0.15900168860887018,0.9811112274793283,-1.2912093437203513,1.166091179086752,-0.9451307985930841,0.9912196167017091,0.42153362623634644,-1.323042315391369,-0.3338155608071448,0.29334765158064957,0.4300486249833599,0.10115872172600494
0,1.5849643312753448,0,-1.105737704267326,Business Owner,-2.0292110277061255,-1.9786242370321716,-0.26857075735947733,1.0824645243807562,0.2552204606924811,0.5418493214118965,0.5982154088800551,-0.5784119257619611,-0.5784119257619584,-1.5598135823574324,0.8713001312733865,-0.41664717910299803,-0.5170706722849335,-0.41664717910299803,-0.5170706722849329,-1.5598135823574324,0.8713001312733865,-0.5170706722849329,0,1,1,0,0,0,0.0935935970912176,-0.09359359709121572,-2.132519689148109,1.1779709284243325,-0.02032652853527579,1.6506265766021015,0.5972031717378974,-2.299401525414692,1.1540036509187905,-0.025860948248498935,0.02405146197626365,-1.5598135823574324,-1.1064318507048252,-2.043623590803705,0.014631658966910047,1.5630953433009631,0.5920848133970427,0.9380429518299737,-1.9571008738983497,0.9881061580439991,0.7998002778129492,1.0833467234050913,1.0868621095243205,0.10115872172600494
0,1.9583049485442057,0,-1.267777610294296,Business Owner,0.3842810425612056,-0.6548526254780139,-1.0618723461689694,-0.6321284060572842,-0.6072709979139318,-2.278156906606363,0.7716861630543137,-1.2073724630357892,-1.2073724630357872,-0.42691587142439924,-0.8273288684773635,-0.8057246674845323,-1.1645020312550063,-0.8057246674845323,-1.1645020312550056,-0.42691587142439924,-0.8273288684773635,-1.1645020312550056,0,1,1,0,0,0,0.3257900757382121,-0.32579007573820834,1.083374364210853,-2.1930210947063897,-0.7298060497232381,-0.20143728996384083,-0.213387417380066,0.07056171486483964,2.0376350020317,0.06325651465566941,0.25880110593381755,-0.42691587142439924,-0.8533451428420861,1.093601365349359,-0.5413204510880621,-0.06334107138306073,-0.08714999190091992,-1.8670261201540839,-0.09000067486788878,1.542241172142538,0.4906323218256508,0.09269556255376134,0.24323034280887515,0.10115872172600494
0,1.9583049485442057,0,-1.348797563307781,Business Owner,-2.557162418077104,-0.3433769521711533,-0.03058028071662968,-1.9570411250321336,-1.685385321171948,-0.12168155576887041,-0.18240298490410903,-2.1158710168757633,-2.115871016875761,-1.7657949843452567,-2.426038515301599,-2.686265861328615,-0.3444223098929141,-2.686265861328615,-0.34442230989291406,-1.7657949843452567,-2.426038515301599,-0.34442230989291406,0,1,1,0,0,0,-2.19942125461761,2.19942125461761,-1.4576151324953688,0.1347238806469331,2.5554108122592734,-0.5860804512970491,-0.35866125857100756,-0.17651955912174877,0.04601767306941316,-2.224091699884651,-1.9668716340509345,-1.7657949843452567,-1.4101359001401121,-1.8311422192714255,1.139464997915343,-1.0878679467745722,-0.8736323980354035,1.070984614009313,0.766819279481706,1.028652622490234,-0.024647604819846455,0.4791975373186688,0.5948527087497697,0.10115872172600494
0,0.09160186219990062,0,1.4058808391507094,Software Engineer,0.23343778816949742,0.824656822729574,0.6833911492119132,0.6148482706249271,1.117711919298894,0.5418493214118965,1.0318922943157018,1.494828363770287,1.494828363770291,0.6029911385147219,1.1710581900529304,1.1396627744231393,1.2525750422332653,1.1396627744231393,1.2525750422332664,0.6029911385147219,1.1710581900529304,1.2525750422332664,1,0,0,0,0,0,-0.07571517991123268,0.07571517991123647,-0.46850251868115456,-0.3002180870661439,-0.02032652853527579,-0.06711745584748235,0.538208223476037,0.10105756538314233,0.1880733014179157,0.18207979852789385,-0.1389246783759625,0.6029911385147219,1.32320054477747,-0.5312561816621888,-0.05001393522552936,-0.1145674151526374,0.5325028129323084,-0.24513784156614626,0.12740140310141035,0.2582697980117769,-2.3949352673891338,-1.5996896801402367,-2.378670753109626,0.10115872172600494
0,0.4649424794687616,0,0.35262144997540423,Doctor,0.6105459241487678,0.4353122310959982,0.44540067256906557,0.06929597457645967,0.9739633428644919,0.7077320407070882,1.552304556838478,1.4016490249149052,1.4016490249149072,0.7059818395086339,0.7214211018836144,0.9127009062005775,1.38206131402728,0.9127009062005775,1.382061314027281,0.7059818395086339,0.7214211018836144,1.382061314027281,1,0,0,0,0,0,-0.33207436762466597,0.33207436762466974,0.06637478278776171,-0.20385720667718643,-0.1279974392780869,-0.5199236955031948,0.5262588217742716,-0.4422121498501854,0.6356065915992177,-0.11497841115266727,-0.3863584709617594,0.7059818395086339,0.9688791537696352,-0.043798917558723754,-0.26980895547981976,-0.6908637825603614,0.4133388120028422,-0.0058428496433345,-0.2690376802543713,0.8799822528540407,-1.3643754140981394,-1.315706668894532,-1.599239345421696,0.10115872172600494
0,-0.2817387550689604,0,1.3248608861372242,Banker,1.2139189417156007,-0.26550803384443816,-0.10991043959757889,1.0824645243807562,-1.1822653036515405,0.7077320407070882,0.7716861630543137,0.6096246446441587,0.6096246446441622,0.75747719000559,-0.12789339799176058,0.39393092169186517,0.6051436832631926,0.39393092169186517,0.6051436832631938,0.75747719000559,-0.12789339799176058,0.6051436832631938,1,0,0,0,0,0,-0.15346457726994925,0.15346457726995114,1.0853279903560265,0.38619919041273004,-0.40378832994038427,0.97515662787441,-1.5862226211287354,-0.7686081484247996,0.39300336928588353,-0.05556676921655505,-0.21671415509615405,0.75747719000559,-1.0051971675597295,1.0811024611415772,-0.4637457380571367,0.909959460238874,-1.683947604355781,0.4461588017664179,-0.6399000485549432,0.4880330965404394,0.5936883071547503,0.08392388653072834,0.23483046317886438,0.10115872172600494
0,-1.4017606068755435,0,0.4336414029888892,Writer,-1.5012596373351468,-0.4212458704978685,0.9213816258547608,-0.08657611000881674,0.11147188425807897,1.2053801985926633,0.338009277618667,0.12043311565340342,0.12043311565340707,-0.42691587142439924,0.02198563139801147,-0.2545315589440254,0.5619815926651878,-0.2545315589440254,0.5619815926651877,-0.42691587142439924,0.02198563139801147,0.5619815926651877,1,0,0,0,0,1,-0.6346343198218428,0.6346343198218466,-1.590761252939642,1.0247440182820273,1.2985572140966952,0.0769479813751107,0.3071601847785617,-0.9338953615817581,-0.056387210241078484,-0.6199773676096212,-0.6701112787220738,-0.42691587142439924,-0.1953197023989645,-1.8061444108558637,0.9843155718534896,-0.16579375892221276,0.06776320930738657,1.2836912734962551,-0.550381545861702,0.29881626245801163,0.078408380509253,-0.33821302207775206,-0.1972194227314434,0.10115872172600494
0,-1.0284199896066823,1,-0.052478315092020826,Accountant,-0.3699352293973353,-1.19993505376502,1.397362579140456,-0.7100644483499223,-0.24789955682792644,-0.370505634711658,0.16453852344440834,-0.4153480827650427,-0.4153480827650401,0.6544864890116779,-0.6274901626243341,0.004853433310330822,-0.7760432158729625,0.004853433310330822,-0.7760432158729619,0.6544864890116779,-0.6274901626243341,-0.7760432158729619,1,0,0,0,0,1,0.6501880720640704,-0.6501880720640666,-0.42871080373520565,0.18097449976506427,1.6403233397398442,-0.8523718706815778,-0.2912607490857219,-1.0354211305989418,0.8555326167650973,0.5385496501445672,0.6051490879685748,0.6544864890116779,-0.9545798259871817,-0.2062846722598788,1.8247082963551928,-0.5884110950212107,-0.07523359180797354,-0.17866701047647587,-1.1514343496591786,0.4204556557967158,0.2845203511674519,-0.3787820236842816,-0.2420824417081793,0.10115872172600494
0,-0.2817387550689604,0,0.10956159093494919,Accountant,-0.14367034780977303,1.5254770876700103,-1.617183458335614,1.3162726512586709,-3.554116814819176,-0.6193297136544456,-0.7028152474268851,-1.1840776283219436,-1.18407762832194,-1.147850778381784,-1.6266836918894811,-1.7784183884383682,0.17352277728314408,-1.7784183884383682,0.17352277728314408,-1.147850778381784,-1.6266836918894811,0.17352277728314408,1,0,0,0,0,0,-1.6911525491719723,1.691152549171974,1.2819310024259913,-0.9163369608081514,-0.7523292091260305,3.402811592158445,-3.6799305772469895,1.8504328932933949,-0.9590796880448712,-1.7487985643957535,-1.5723946926591277,-1.147850778381784,-1.5113705832852078,0.4686561549603017,-1.1877763930124499,2.1650048825934753,-3.5190732186695755,-0.01913701586126937,2.40372904301526,-0.07961740570684395,3.994535823015032,4.777318788605014,3.3317179881657912,0.10115872172600494
0,-1.4017606068755435,0,-0.29553817413247585,Software Engineer,0.3088594153653515,-0.8884593804581594,0.44540067256906557,1.5500807781365855,0.6145919017784865,0.2930252424691089,-0.7895506245140145,0.4931504710749312,0.49315047107493354,0.5000004375208097,1.4208565723692173,1.2369321465185228,-0.7328811252749577,1.2369321465185228,-0.7328811252749576,0.5000004375208097,1.4208565723692173,-0.7328811252749576,1,0,0,0,0,0,1.515922547450209,-1.5159225474502052,-0.44712680404076866,1.053219815742101,-0.3344408383882694,0.8709012204196495,-0.05442284769992526,-0.6267947253059076,-0.389092985832955,1.6376650259626435,1.609112265424899,0.5000004375208097,-0.14470236082641671,0.09368902872686849,0.2344266792212017,1.5118689995313876,0.46100441237462897,0.04733381522840101,-1.292106282462843,-1.1473409694576857,-0.024647604819846455,-0.41880279553937105,-0.28702012562959783,0.10115872172600494
0,0.09160186219990062,0,1.0007810740832843,Designer,-1.0487298741600222,-0.9663282987848746,0.8420514669738116,-0.47625632147200775,0.18334617247528004,0.2930252424691089,-0.7895506245140145,-0.5784119257619611,-0.5784119257619584,-0.169439118939619,-0.17785307445501794,-0.22210843491223087,-0.7760432158729625,-0.22210843491223087,-0.7760432158729619,-0.169439118939619,-0.17785307445501794,-0.7760432158729619,1,0,0,0,0,0,0.4703652416882234,-0.4703652416882234,-1.0762987821351424,1.0962499096817697,1.1748882982638513,-0.42192456483408924,0.371797944888336,-0.7036262769598067,-0.3540605216472394,0.33060890336817444,0.41208391926736515,-0.169439118939619,-0.4990237518342514,-0.906223307895622,1.281685305138708,-0.22982668863418168,0.5086700127464157,0.6588654612533612,-0.7933603388862134,-0.5256285146154231,-0.7460395021235426,-0.7855684992524533,-0.7370028543646355,0.10115872172600494
0,0.09160186219990062,0,1.0007810740832843,Accountant,-0.5207784837890435,1.2140014143631497,1.3180324202595068,0.6927843129175653,0.3989690371268833,-1.6146260294255959,-1.6569043953853078,0.027253776798021486,0.027253776798025462,0.5000004375208097,0.7214211018836144,0.7830084100733995,-0.9918536688629869,0.7830084100733995,-0.9918536688629868,0.5000004375208097,0.7214211018836144,-0.9918536688629868,1,0,0,0,0,0,1.4156051760682382,-1.4156051760682364,-1.0620614028644741,-1.3739536114002475,0.9162561386080632,0.2523251295868371,-0.023258024809835718,2.634431038439969,-1.2987427661097677,1.4000184582181945,1.484862322729292,0.5000004375208097,1.0701138369147307,-0.6187485111166567,1.488551206554511,0.7818936008149349,0.4490880122816814,-1.8271436215002832,1.380660440806788,-1.8231153768949289,0.4906323218256508,0.8563796063091031,0.908967467434175,0.10115872172600494
0,-1.0284199896066823,0,0.5146613560023742,Banker,1.1384973145197466,0.2795743944425679,0.20741019592621796,-0.16451215230145494,-0.10415098039352429,-0.370505634711658,-1.1364921328625317,0.003958942084176002,0.00395894208417832,0.9119632414964581,-0.17785307445501794,0.4587771697554542,-0.6033948534809432,0.4587771697554542,-0.6033948534809431,0.9119632414964581,-0.17785307445501794,-0.6033948534809431,1,0,0,0,0,1,0.8521118639867782,-0.8521118639867744,0.9526987564800696,0.027096319495225788,-0.08759702675158076,-0.5009824067543037,-0.3950083253564911,0.9036710635220558,-0.9245236611604809,0.8356078598251283,0.8286729851481125,0.9119632414964581,0.10838434703632237,1.318581641089419,0.2344266792212017,-0.19140693080699983,-0.12289919217976024,-0.4179620023992864,0.3192267660154997,-1.2419493864988995,-0.024647604819846455,-0.6528968994040739,-0.5652835282467282,0.10115872172600494
